train_loss,step,epoch,100_accratio,the_val_loss,val_loss,2000_accratio,1000_accratio,500_accratio
578702.8652804933,117649,3,,,,,,
605907.5630731266,117699,3,,,,,,
574587.240904762,117749,3,,,,,,
544986.7512512588,117799,3,,,,,,
549627.1428492061,117849,3,,,,,,
536740.9275285819,117899,3,,,,,,
552666.5395434252,117949,3,,,,,,
568681.9060175535,117999,3,,,,,,
593255.6844207117,118049,3,,,,,,
616095.6511523589,118099,3,,,,,,
517265.44243964663,118149,3,,,,,,
554759.1373191783,118199,3,,,,,,
592055.2420494573,118249,3,,,,,,
612613.9154164451,118299,3,,,,,,
602520.687389446,118349,3,,,,,,
678077.7238030441,118399,3,,,,,,
581028.0265123845,118449,3,,,,,,
605487.1286079134,118499,3,,,,,,
607370.5087523621,118549,3,,,,,,
535593.3046510742,118599,3,,,,,,
708844.8983483675,118649,3,,,,,,
587831.8124678878,118699,3,,,,,,
575285.1730936863,118749,3,,,,,,
533242.7744649458,118799,3,,,,,,
531380.7060984308,118849,3,,,,,,
647055.1220001337,118899,3,,,,,,
636451.7937937481,118949,3,,,,,,
523339.5174596015,118999,3,,,,,,
587372.1395154629,119049,3,,,,,,
517212.7489623056,119099,3,,,,,,
590739.306344173,119149,3,,,,,,
512677.2074797152,119199,3,,,,,,
565176.3159697923,119249,3,,,,,,
629492.1392695096,119299,3,,,,,,
563595.606803128,119349,3,,,,,,
635159.2876193412,119399,3,,,,,,
599737.5711742417,119449,3,,,,,,
602098.4316159454,119499,3,,,,,,
511587.941231992,119549,3,,,,,,
569884.230371112,119599,3,,,,,,
611442.3059949832,119649,3,,,,,,
633456.4911516762,119699,3,,,,,,
584755.260118883,119749,3,,,,,,
585790.006146513,119799,3,,,,,,
626075.1861251277,119849,3,,,,,,
540342.9496875558,119899,3,,,,,,
586681.0346787034,119949,3,,,,,,
506180.02818788076,119999,3,,,,,,
613797.1410586877,120049,3,,,,,,
635872.1253056476,120099,3,,,,,,
579345.0632275995,120149,3,,,,,,
573141.3604229088,120199,3,,,,,,
577820.7149263535,120249,3,,,,,,
621583.2849402428,120299,3,,,,,,
572750.7070724192,120349,3,,,,,,
585822.1617980013,120399,3,,,,,,
524750.7593727495,120449,3,,,,,,
563845.9674338985,120499,3,,,,,,
527681.8533685136,120549,3,,,,,,
591868.535093506,120599,3,,,,,,
689606.7271051215,120649,3,,,,,,
634439.8438262587,120699,3,,,,,,
610755.9349129952,120749,3,,,,,,
534438.3058886814,120799,3,,,,,,
627255.3884229467,120849,3,,,,,,
590756.8239607015,120899,3,,,,,,
538826.7325565798,120949,3,,,,,,
637615.585321748,120999,3,,,,,,
610660.4742421274,121049,3,,,,,,
626682.6169257425,121099,3,,,,,,
535096.1544146693,121149,3,,,,,,
617341.2426098802,121199,3,,,,,,
489805.36451474304,121249,3,,,,,,
589844.4886860587,121299,3,,,,,,
592127.3390958979,121349,3,,,,,,
543851.1016114936,121399,3,,,,,,
576769.8895555763,121449,3,,,,,,
584036.2497588604,121499,3,,,,,,
554409.1670965189,121549,3,,,,,,
698861.9938866786,121599,3,,,,,,
,121625,3,0.009067941457033157,4539.35107421875,580095.5470477686,0.37399619817733765,0.21988631784915924,0.10597310960292816
591818.7433468397,121649,3,,,,,,
612468.2099079569,121699,3,,,,,,
441167.55044377653,121749,3,,,,,,
627418.2826145848,121799,3,,,,,,
537543.7394774508,121849,3,,,,,,
624321.87370149,121899,3,,,,,,
532609.3761954128,121949,3,,,,,,
545579.2566384756,121999,3,,,,,,
495995.56175717845,122049,3,,,,,,
626515.7396742885,122099,3,,,,,,
584978.4907676802,122149,3,,,,,,
636932.4913845926,122199,3,,,,,,
558862.489273806,122249,3,,,,,,
568980.4472837887,122299,3,,,,,,
509740.1247319736,122349,3,,,,,,
535151.5960285654,122399,3,,,,,,
600500.0383912609,122449,3,,,,,,
658707.7263781334,122499,3,,,,,,
636089.1435066344,122549,3,,,,,,
632569.6015430071,122599,3,,,,,,
544964.1619573596,122649,3,,,,,,
603683.5228024969,122699,3,,,,,,
562484.2898290463,122749,3,,,,,,
604057.1908995355,122799,3,,,,,,
535377.5252906141,122849,3,,,,,,
675328.2598589684,122899,3,,,,,,
583222.0976932386,122949,3,,,,,,
553771.0836782946,122999,3,,,,,,
565486.6221232328,123049,3,,,,,,
503954.138318176,123099,3,,,,,,
511751.2993170848,123149,3,,,,,,
606777.520496075,123199,3,,,,,,
511879.63959366805,123249,3,,,,,,
575953.0484036388,123299,3,,,,,,
585135.2701514848,123349,3,,,,,,
539144.0327881435,123399,3,,,,,,
687205.5665201852,123449,3,,,,,,
576359.2514910046,123499,3,,,,,,
573264.9185089051,123549,3,,,,,,
624871.0337254005,123599,3,,,,,,
588483.6774251552,123649,3,,,,,,
493351.47268562514,123699,3,,,,,,
567091.6084604866,123749,3,,,,,,
665821.2352779872,123799,3,,,,,,
552449.2596937859,123849,3,,,,,,
574665.2064666954,123899,3,,,,,,
551329.2062001105,123949,3,,,,,,
539131.8427658837,123999,3,,,,,,
622685.4464526285,124049,3,,,,,,
546892.4686325635,124099,3,,,,,,
553610.4887598775,124149,3,,,,,,
506549.3941059273,124199,3,,,,,,
652609.9893544134,124249,3,,,,,,
614341.3969886102,124299,3,,,,,,
593418.3514259366,124349,3,,,,,,
573885.2913972221,124399,3,,,,,,
644045.231951783,124449,3,,,,,,
621812.1436260786,124499,3,,,,,,
646574.4680779859,124549,3,,,,,,
518109.1927101669,124599,3,,,,,,
585663.4235641258,124649,3,,,,,,
631045.321740194,124699,3,,,,,,
602198.1961924068,124749,3,,,,,,
727133.8388440832,124799,3,,,,,,
627778.2117122567,124849,3,,,,,,
611552.5191955493,124899,3,,,,,,
530442.5802736672,124949,3,,,,,,
552986.6870294998,124999,3,,,,,,
506106.3726050129,125049,3,,,,,,
517862.83436980646,125099,3,,,,,,
614888.3096784927,125149,3,,,,,,
655750.9034518136,125199,3,,,,,,
498353.57148394233,125249,3,,,,,,
620762.1727208347,125299,3,,,,,,
561099.1547046386,125349,3,,,,,,
602043.1841188639,125399,3,,,,,,
558680.5291924946,125449,3,,,,,,
545749.8803053761,125499,3,,,,,,
543480.3270595206,125549,3,,,,,,
549662.888588206,125599,3,,,,,,
,125625,3,0.010466480627655983,4557.30810546875,582752.6068610717,0.3691689968109131,0.2242172658443451,0.10922133177518845
656343.4280562679,125649,3,,,,,,
582537.3247454979,125699,3,,,,,,
577957.1345325714,125749,3,,,,,,
594100.6985479884,125799,3,,,,,,
529874.1679674257,125849,3,,,,,,
527814.6017170445,125899,3,,,,,,
564745.5012786117,125949,3,,,,,,
668310.286039952,125999,3,,,,,,
597834.2359171516,126049,3,,,,,,
574880.9076230285,126099,3,,,,,,
591229.9944452307,126149,3,,,,,,
606670.6755144491,126199,3,,,,,,
510831.44488416036,126249,3,,,,,,
614889.3905631397,126299,3,,,,,,
561453.0501010849,126349,3,,,,,,
532132.5093371571,126399,3,,,,,,
559070.137016245,126449,3,,,,,,
624170.0306502278,126499,3,,,,,,
525801.4954095446,126549,3,,,,,,
566348.9931387287,126599,3,,,,,,
615206.605033152,126649,3,,,,,,
654382.309499124,126699,3,,,,,,
566988.6105874476,126749,3,,,,,,
562951.8486501154,126799,3,,,,,,
580840.5247046142,126849,3,,,,,,
613201.7552515484,126899,3,,,,,,
590796.4512981991,126949,3,,,,,,
583409.9334655049,126999,3,,,,,,
575047.3401208749,127049,3,,,,,,
589168.5790433431,127099,3,,,,,,
554844.7425801926,127149,3,,,,,,
634573.0002394051,127199,3,,,,,,
635409.2243982715,127249,3,,,,,,
558458.4584423754,127299,3,,,,,,
708322.9058869996,127349,3,,,,,,
559102.2716865882,127399,3,,,,,,
562707.0860527687,127449,3,,,,,,
571721.6191437695,127499,3,,,,,,
556045.9191715359,127549,3,,,,,,
535530.0601782658,127599,3,,,,,,
556122.3133265472,127649,3,,,,,,
601421.0079280003,127699,3,,,,,,
492162.37255761726,127749,3,,,,,,
644988.4259214916,127799,3,,,,,,
561724.3029399556,127849,3,,,,,,
634190.1856311695,127899,3,,,,,,
582414.2370594222,127949,3,,,,,,
545341.713483244,127999,3,,,,,,
577214.3278085686,128049,3,,,,,,
533552.9049271912,128099,3,,,,,,
602153.5038511653,128149,3,,,,,,
571922.1094504695,128199,3,,,,,,
606411.5045558173,128249,3,,,,,,
672208.2591012188,128299,3,,,,,,
588696.1361041379,128349,3,,,,,,
505043.68156163883,128399,3,,,,,,
608090.9491084891,128449,3,,,,,,
532050.7884577425,128499,3,,,,,,
653941.7667196111,128549,3,,,,,,
598016.2048209534,128599,3,,,,,,
578837.1651866745,128649,3,,,,,,
591147.4849492178,128699,3,,,,,,
633885.1663230472,128749,3,,,,,,
513802.06456316705,128799,3,,,,,,
625721.600897568,128849,3,,,,,,
529322.6250501472,128899,3,,,,,,
592245.4828128833,128949,3,,,,,,
529678.3678755099,128999,3,,,,,,
568515.8791246475,129049,3,,,,,,
642958.8536697271,129099,3,,,,,,
582198.2079978697,129149,3,,,,,,
559860.3178005207,129199,3,,,,,,
525725.1892861611,129249,3,,,,,,
593047.5382934423,129299,3,,,,,,
581807.5122739372,129349,3,,,,,,
599887.232134431,129399,3,,,,,,
573534.910719093,129449,3,,,,,,
591479.138098073,129499,3,,,,,,
589489.36619121,129549,3,,,,,,
541575.3600522385,129599,3,,,,,,
,129625,3,0.009067941457033157,4596.53759765625,587408.9907980748,0.3673193156719208,0.21018677949905396,0.10322114825248718
588515.8416825,129649,3,,,,,,
579499.1975105818,129699,3,,,,,,
629371.7909138331,129749,3,,,,,,
569237.5876157363,129799,3,,,,,,
686686.0138411983,129849,3,,,,,,
652292.1740075342,129899,3,,,,,,
571847.5275324666,129949,3,,,,,,
661411.8349670334,129999,3,,,,,,
555710.1693743465,130049,3,,,,,,
585491.645168841,130099,3,,,,,,
582265.7792526068,130149,3,,,,,,
582096.7057215923,130199,4,,,,,,
545202.9755486317,130249,4,,,,,,
684456.3070569951,130299,4,,,,,,
556156.8337389765,130349,4,,,,,,
548189.4330984585,130399,4,,,,,,
595228.5462856457,130449,4,,,,,,
557317.3544747959,130499,4,,,,,,
603588.7361310816,130549,4,,,,,,
553498.9728413555,130599,4,,,,,,
503635.0898176038,130649,4,,,,,,
653389.8292706086,130699,4,,,,,,
574460.0511423469,130749,4,,,,,,
623649.6473019156,130799,4,,,,,,
516562.61537569965,130849,4,,,,,,
592011.2396792732,130899,4,,,,,,
541205.9764219433,130949,4,,,,,,
645431.4252132662,130999,4,,,,,,
510153.913977785,131049,4,,,,,,
594353.7729634102,131099,4,,,,,,
575109.8534473781,131149,4,,,,,,
592498.7609894505,131199,4,,,,,,
556268.5359839444,131249,4,,,,,,
583766.0289528113,131299,4,,,,,,
635898.2725987228,131349,4,,,,,,
634088.8933383677,131399,4,,,,,,
553652.8671122255,131449,4,,,,,,
606522.544737654,131499,4,,,,,,
648341.605111753,131549,4,,,,,,
528099.9439608115,131599,4,,,,,,
579286.9355778283,131649,4,,,,,,
509357.42622409045,131699,4,,,,,,
564068.1934485026,131749,4,,,,,,
592837.8304783959,131799,4,,,,,,
593266.1462408951,131849,4,,,,,,
549936.9372281845,131899,4,,,,,,
570308.2434239305,131949,4,,,,,,
479592.0973924428,131999,4,,,,,,
578611.1014412538,132049,4,,,,,,
496623.09194156836,132099,4,,,,,,
556242.0567199204,132149,4,,,,,,
531856.5742806626,132199,4,,,,,,
551935.2525743608,132249,4,,,,,,
562180.5455737251,132299,4,,,,,,
571880.3041530113,132349,4,,,,,,
613682.2846529456,132399,4,,,,,,
672326.3547757546,132449,4,,,,,,
579320.84284008,132499,4,,,,,,
508820.1076984555,132549,4,,,,,,
645393.1733185091,132599,4,,,,,,
622789.7577348748,132649,4,,,,,,
631968.337378395,132699,4,,,,,,
540407.1854723789,132749,4,,,,,,
585482.9376355292,132799,4,,,,,,
541169.784955605,132849,4,,,,,,
525783.2344823267,132899,4,,,,,,
626924.8672160548,132949,4,,,,,,
612015.5934406949,132999,4,,,,,,
529909.8278617656,133049,4,,,,,,
546339.9185210074,133099,4,,,,,,
590716.0164189081,133149,4,,,,,,
553748.3212091054,133199,4,,,,,,
574602.3083106698,133249,4,,,,,,
514176.13317084656,133299,4,,,,,,
613993.2991179808,133349,4,,,,,,
507579.41626749455,133399,4,,,,,,
556639.0364048049,133449,4,,,,,,
577268.8152267301,133499,4,,,,,,
547415.3130542088,133549,4,,,,,,
454702.1191898629,133599,4,,,,,,
514824.1928511196,133649,4,,,,,,
614405.5206234435,133699,4,,,,,,
536780.0921648301,133749,4,,,,,,
607068.7252624298,133799,4,,,,,,
570981.6901237264,133849,4,,,,,,
531049.5324736211,133899,4,,,,,,
650548.4000302196,133949,4,,,,,,
550074.115034008,133999,4,,,,,,
569919.3187071115,134049,4,,,,,,
569445.319887071,134099,4,,,,,,
576117.2887509341,134149,4,,,,,,
,134167,4,0.012361274100840092,4417.76416015625,564748.127360103,0.3893801271915436,0.2435712367296219,0.11752232909202576
569638.2464889719,134199,4,,,,,,
637021.3051765864,134249,4,,,,,,
471871.55484815896,134299,4,,,,,,
577772.21343349,134349,4,,,,,,
465232.5663363838,134399,4,,,,,,
577611.1980931697,134449,4,,,,,,
587136.326020821,134499,4,,,,,,
531269.7158490994,134549,4,,,,,,
512959.6438009119,134599,4,,,,,,
583192.9760562496,134649,4,,,,,,
566632.7718617736,134699,4,,,,,,
547397.6962434433,134749,4,,,,,,
466558.6395551971,134799,4,,,,,,
607208.0130025173,134849,4,,,,,,
576292.775475362,134899,4,,,,,,
535452.4774440511,134949,4,,,,,,
594894.5361783196,134999,4,,,,,,
575247.9052595857,135049,4,,,,,,
588965.4748015208,135099,4,,,,,,
586958.3651630116,135149,4,,,,,,
526481.3511614355,135199,4,,,,,,
603481.2464229546,135249,4,,,,,,
604205.7166465095,135299,4,,,,,,
584397.2851726499,135349,4,,,,,,
574408.557222078,135399,4,,,,,,
491275.01024411665,135449,4,,,,,,
498605.6064593636,135499,4,,,,,,
563722.1887361989,135549,4,,,,,,
543163.8483980474,135599,4,,,,,,
527716.1328967463,135649,4,,,,,,
550741.0515451023,135699,4,,,,,,
594710.4194209597,135749,4,,,,,,
581166.1480492805,135799,4,,,,,,
546174.334097204,135849,4,,,,,,
612989.1741546551,135899,4,,,,,,
538550.1997907868,135949,4,,,,,,
598561.2190748766,135999,4,,,,,,
582461.6570908796,136049,4,,,,,,
584072.2288918068,136099,4,,,,,,
509954.0017378641,136149,4,,,,,,
595873.0965297696,136199,4,,,,,,
557360.0193308245,136249,4,,,,,,
558044.2302276767,136299,4,,,,,,
561860.7236535003,136349,4,,,,,,
537395.2566546977,136399,4,,,,,,
597414.5876336355,136449,4,,,,,,
491446.5743474135,136499,4,,,,,,
571171.6591542532,136549,4,,,,,,
514473.5662266566,136599,4,,,,,,
586003.5496920315,136649,4,,,,,,
573537.2309713605,136699,4,,,,,,
529805.4951846584,136749,4,,,,,,
522362.5341758163,136799,4,,,,,,
624215.4649967934,136849,4,,,,,,
585524.3290732726,136899,4,,,,,,
533476.219973759,136949,4,,,,,,
586237.0539843634,136999,4,,,,,,
586042.2620755467,137049,4,,,,,,
570797.5849582411,137099,4,,,,,,
565995.878596722,137149,4,,,,,,
521758.2961940491,137199,4,,,,,,
553379.8277614913,137249,4,,,,,,
581216.9458132862,137299,4,,,,,,
496535.4686340883,137349,4,,,,,,
566545.4633519815,137399,4,,,,,,
617805.3688669686,137449,4,,,,,,
487126.8614885199,137499,4,,,,,,
554879.1591219562,137549,4,,,,,,
611160.0158609546,137599,4,,,,,,
568225.5339728591,137649,4,,,,,,
571935.9904436086,137699,4,,,,,,
575199.4518472651,137749,4,,,,,,
527336.774982367,137799,4,,,,,,
569707.4593350415,137849,4,,,,,,
546392.6651702973,137899,4,,,,,,
537700.7815908273,137949,4,,,,,,
605890.9197130133,137999,4,,,,,,
589467.6142460433,138049,4,,,,,,
616197.9295929805,138099,4,,,,,,
529519.6268051332,138149,4,,,,,,
,138167,4,0.01168456207960844,4384.24365234375,560473.3692153591,0.39145538210868835,0.23996210098266602,0.11454480141401291
617444.12467663,138199,4,,,,,,
571789.4448696725,138249,4,,,,,,
534843.4058100034,138299,4,,,,,,
644917.0435407507,138349,4,,,,,,
456783.9575879039,138399,4,,,,,,
514144.86529281375,138449,4,,,,,,
571477.2132647092,138499,4,,,,,,
536605.9146581279,138549,4,,,,,,
631418.2082086556,138599,4,,,,,,
646329.7989852111,138649,4,,,,,,
635705.8324852805,138699,4,,,,,,
508574.3571814963,138749,4,,,,,,
550264.4088131656,138799,4,,,,,,
668477.2049882249,138849,4,,,,,,
636426.3818948776,138899,4,,,,,,
570889.8498650872,138949,4,,,,,,
552952.8060571762,138999,4,,,,,,
549632.0921108103,139049,4,,,,,,
566250.795176165,139099,4,,,,,,
500754.6321838299,139149,4,,,,,,
531999.8582946089,139199,4,,,,,,
572672.5621184543,139249,4,,,,,,
500733.99961868906,139299,4,,,,,,
528849.1446759996,139349,4,,,,,,
597255.5420047898,139399,4,,,,,,
502263.0434873573,139449,4,,,,,,
587769.3137377495,139499,4,,,,,,
556461.9515780978,139549,4,,,,,,
558556.7228416257,139599,4,,,,,,
548408.512323629,139649,4,,,,,,
599849.5420955378,139699,4,,,,,,
528478.6473165245,139749,4,,,,,,
590482.143257997,139799,4,,,,,,
513263.32844403037,139849,4,,,,,,
517937.4744085335,139899,4,,,,,,
506754.0328531712,139949,4,,,,,,
585761.3326842249,139999,4,,,,,,
586611.0152232568,140049,4,,,,,,
546501.4700886958,140099,4,,,,,,
540721.8125605345,140149,4,,,,,,
554801.6275249685,140199,4,,,,,,
599753.4443061651,140249,4,,,,,,
589129.6800895637,140299,4,,,,,,
557445.9183711441,140349,4,,,,,,
703780.3803969304,140399,4,,,,,,
642869.4124716985,140449,4,,,,,,
509329.88730445405,140499,4,,,,,,
580155.6298880092,140549,4,,,,,,
574787.8354764917,140599,4,,,,,,
600955.2642351487,140649,4,,,,,,
531617.0846805687,140699,4,,,,,,
567556.4834904278,140749,4,,,,,,
524514.1339838197,140799,4,,,,,,
611131.2288790997,140849,4,,,,,,
569859.8713038635,140899,4,,,,,,
569364.6121031399,140949,4,,,,,,
543466.684248925,140999,4,,,,,,
584862.3964045972,141049,4,,,,,,
593422.3710477215,141099,4,,,,,,
568632.701017942,141149,4,,,,,,
637709.6690470751,141199,4,,,,,,
578023.9921846627,141249,4,,,,,,
571485.8636130887,141299,4,,,,,,
562669.4194440709,141349,4,,,,,,
586900.6303708194,141399,4,,,,,,
504733.01107462484,141449,4,,,,,,
602870.9731511171,141499,4,,,,,,
529447.466595647,141549,4,,,,,,
617871.3471741041,141599,4,,,,,,
493728.6888635861,141649,4,,,,,,
617281.6025851795,141699,4,,,,,,
531603.961048908,141749,4,,,,,,
584613.3610688613,141799,4,,,,,,
586207.5749536129,141849,4,,,,,,
537248.4896998385,141899,4,,,,,,
519429.35739391966,141949,4,,,,,,
561522.900068103,141999,4,,,,,,
576601.1981658405,142049,4,,,,,,
538716.626072459,142099,4,,,,,,
596090.7259632879,142149,4,,,,,,
,142167,4,0.012316159904003143,4385.693359375,560445.6992695815,0.39217719435691833,0.2408192753791809,0.1162591353058815
542052.3441599499,142199,4,,,,,,
603709.8899287753,142249,4,,,,,,
646251.3705045664,142299,4,,,,,,
569918.9440105328,142349,4,,,,,,
570791.0565041043,142399,4,,,,,,
574296.8898303326,142449,4,,,,,,
579778.2386054293,142499,4,,,,,,
592165.8306455828,142549,4,,,,,,
521824.4081951202,142599,4,,,,,,
563756.6608167012,142649,4,,,,,,
622975.2524297021,142699,4,,,,,,
592276.0945625557,142749,4,,,,,,
586445.155739984,142799,4,,,,,,
600360.2170279528,142849,4,,,,,,
586802.6206478153,142899,4,,,,,,
556921.6310092388,142949,4,,,,,,
546351.3250375693,142999,4,,,,,,
519996.6017860499,143049,4,,,,,,
583479.4428207607,143099,4,,,,,,
551059.9258972731,143149,4,,,,,,
510660.3235286236,143199,4,,,,,,
542599.4658156075,143249,4,,,,,,
552606.8789885154,143299,4,,,,,,
599117.6653931983,143349,4,,,,,,
481169.7141623587,143399,4,,,,,,
566396.139593535,143449,4,,,,,,
562468.463860785,143499,4,,,,,,
561154.4966617009,143549,4,,,,,,
577092.0064835297,143599,4,,,,,,
611957.3731356073,143649,4,,,,,,
499513.32546161785,143699,4,,,,,,
540229.2922133901,143749,4,,,,,,
576275.0990101902,143799,4,,,,,,
444484.9442929835,143849,4,,,,,,
657357.0425022545,143899,4,,,,,,
647942.514790873,143949,4,,,,,,
641212.9017553638,143999,4,,,,,,
484564.4112566627,144049,4,,,,,,
556115.4412671315,144099,4,,,,,,
713353.288725657,144149,4,,,,,,
603578.0128631345,144199,4,,,,,,
621469.5410200673,144249,4,,,,,,
567972.4172563765,144299,4,,,,,,
650984.0280709832,144349,4,,,,,,
581347.2757246967,144399,4,,,,,,
588748.1824054715,144449,4,,,,,,
517276.83706727927,144499,4,,,,,,
514122.88621941593,144549,4,,,,,,
580251.5045074236,144599,4,,,,,,
480638.14593500795,144649,4,,,,,,
560689.1287978161,144699,4,,,,,,
676838.7971878208,144749,4,,,,,,
503522.3512725059,144799,4,,,,,,
572114.484428219,144849,4,,,,,,
548578.6687344732,144899,4,,,,,,
509023.039890101,144949,4,,,,,,
523193.170279794,144999,4,,,,,,
505925.0458623963,145049,4,,,,,,
635649.8395741372,145099,4,,,,,,
569221.1978068423,145149,4,,,,,,
631047.182793551,145199,4,,,,,,
625496.0785242106,145249,4,,,,,,
527230.7994343833,145299,4,,,,,,
541171.6113467942,145349,4,,,,,,
590422.4325617494,145399,4,,,,,,
618715.3028133097,145449,4,,,,,,
613098.003639018,145499,4,,,,,,
516120.2849094077,145549,4,,,,,,
481768.8937740651,145599,4,,,,,,
663111.2402781553,145649,4,,,,,,
576477.0202132856,145699,4,,,,,,
507465.45466091257,145749,4,,,,,,
572880.8199081835,145799,4,,,,,,
585149.2345245662,145849,4,,,,,,
606381.9053875868,145899,4,,,,,,
561991.9510140498,145949,4,,,,,,
521007.79342728056,145999,4,,,,,,
646678.6535746229,146049,4,,,,,,
562468.4612842306,146099,4,,,,,,
493879.69839799375,146149,4,,,,,,
,146167,4,0.010421366430819035,4395.38427734375,561925.7460963172,0.3923576772212982,0.24546602368354797,0.1228909119963646
573661.9156508275,146199,4,,,,,,
561597.0503220469,146249,4,,,,,,
603245.0674473742,146299,4,,,,,,
533737.4393014816,146349,4,,,,,,
523623.3554533695,146399,4,,,,,,
509898.84387434,146449,4,,,,,,
598232.6856956457,146499,4,,,,,,
613840.1225656278,146549,4,,,,,,
583934.7930516285,146599,4,,,,,,
596447.4453316844,146649,4,,,,,,
494027.7175604301,146699,4,,,,,,
579899.8892453505,146749,4,,,,,,
585398.2253150087,146799,4,,,,,,
649557.0357812883,146849,4,,,,,,
524516.2964877968,146899,4,,,,,,
549788.5290186657,146949,4,,,,,,
558789.2882204968,146999,4,,,,,,
517201.1339110455,147049,4,,,,,,
632100.2293652308,147099,4,,,,,,
535841.0578098445,147149,4,,,,,,
546142.9172596956,147199,4,,,,,,
558245.4099744044,147249,4,,,,,,
595948.6879029035,147299,4,,,,,,
461248.37901015335,147349,4,,,,,,
601162.3904211643,147399,4,,,,,,
599584.3504849981,147449,4,,,,,,
628924.0880512984,147499,4,,,,,,
559458.3302259395,147549,4,,,,,,
589793.2289611346,147599,4,,,,,,
614613.971295606,147649,4,,,,,,
551393.3460937928,147699,4,,,,,,
541839.1294055068,147749,4,,,,,,
529292.7838606976,147799,4,,,,,,
592530.9806600844,147849,4,,,,,,
602281.6467321722,147899,4,,,,,,
583417.001286789,147949,4,,,,,,
537656.6125767755,147999,4,,,,,,
535187.0585175432,148049,4,,,,,,
526992.9936508244,148099,4,,,,,,
551418.5989344561,148149,4,,,,,,
522977.2479743671,148199,4,,,,,,
549618.2056268196,148249,4,,,,,,
529680.8525780407,148299,4,,,,,,
515193.7361979251,148349,4,,,,,,
575131.2513054952,148399,4,,,,,,
556375.7817036088,148449,4,,,,,,
558650.4028499111,148499,4,,,,,,
534576.9776544155,148549,4,,,,,,
529189.2611203135,148599,4,,,,,,
682861.6001875219,148649,4,,,,,,
567868.730687655,148699,4,,,,,,
577356.6570044872,148749,4,,,,,,
545332.9048638116,148799,4,,,,,,
553437.8937435399,148849,4,,,,,,
636996.089029177,148899,4,,,,,,
513874.7798408055,148949,4,,,,,,
582948.8281419206,148999,4,,,,,,
518657.35696462955,149049,4,,,,,,
646883.1400327217,149099,4,,,,,,
618115.6640447605,149149,4,,,,,,
471455.6928405617,149199,4,,,,,,
563597.0100296865,149249,4,,,,,,
632145.5579316891,149299,4,,,,,,
556898.1644305822,149349,4,,,,,,
621892.3661876023,149399,4,,,,,,
497288.0155867108,149449,4,,,,,,
547062.6895294632,149499,4,,,,,,
529301.1351731343,149549,4,,,,,,
540868.8109470956,149599,4,,,,,,
577650.8155801762,149649,4,,,,,,
477752.2664579414,149699,4,,,,,,
574838.4772275351,149749,4,,,,,,
530829.1977955798,149799,4,,,,,,
547281.8274660702,149849,4,,,,,,
538793.7373031472,149899,4,,,,,,
520522.8324095664,149949,4,,,,,,
582812.8216568596,149999,4,,,,,,
563198.4341649229,150049,4,,,,,,
441832.83732860116,150099,4,,,,,,
558008.5659026045,150149,4,,,,,,
,150167,4,0.013308671303093433,4417.89208984375,564688.8275958082,0.3956058919429779,0.25191736221313477,0.12361273914575577
610367.882577082,150199,4,,,,,,
538341.8065532084,150249,4,,,,,,
507250.0259619307,150299,4,,,,,,
596080.2987319853,150349,4,,,,,,
592976.4434572238,150399,4,,,,,,
521642.034611793,150449,4,,,,,,
600710.5613656065,150499,4,,,,,,
548171.9384663702,150549,4,,,,,,
633274.380036956,150599,4,,,,,,
589153.5782629545,150649,4,,,,,,
542370.7400383069,150699,4,,,,,,
576499.6376459092,150749,4,,,,,,
613755.4155408281,150799,4,,,,,,
622191.0879261665,150849,4,,,,,,
551543.2387808803,150899,4,,,,,,
550835.9251208614,150949,4,,,,,,
679012.611245468,150999,4,,,,,,
509345.9715460841,151049,4,,,,,,
546794.2195862775,151099,4,,,,,,
541163.2186150798,151149,4,,,,,,
590370.8651563982,151199,4,,,,,,
576768.1869055635,151249,4,,,,,,
622712.3225523521,151299,4,,,,,,
563114.9546072712,151349,4,,,,,,
596530.5503521315,151399,4,,,,,,
620926.4383405434,151449,4,,,,,,
598900.9950525237,151499,4,,,,,,
459607.46034225106,151549,4,,,,,,
569080.082890138,151599,4,,,,,,
606130.6012370262,151649,4,,,,,,
539287.5511600432,151699,4,,,,,,
547408.609623142,151749,4,,,,,,
520863.0432271951,151799,4,,,,,,
538460.4871417542,151849,4,,,,,,
598414.7085233105,151899,4,,,,,,
555159.2014073736,151949,4,,,,,,
538790.9924598329,151999,4,,,,,,
583113.3188324826,152049,4,,,,,,
505964.52542458964,152099,4,,,,,,
600028.6274414986,152149,4,,,,,,
500544.90511601703,152199,4,,,,,,
586373.5798420251,152249,4,,,,,,
625370.8217910253,152299,4,,,,,,
566182.2885570455,152349,4,,,,,,
530104.9646458759,152399,4,,,,,,
641861.5593616619,152449,4,,,,,,
493338.178113143,152499,4,,,,,,
624106.0881122305,152549,4,,,,,,
565790.9760386109,152599,4,,,,,,
569926.5182269221,152649,4,,,,,,
540777.074538817,152699,4,,,,,,
579123.8774375102,152749,4,,,,,,
600418.810717543,152799,4,,,,,,
451614.736520553,152849,4,,,,,,
619380.0427707043,152899,4,,,,,,
585309.0618234467,152949,4,,,,,,
579768.0648803682,152999,4,,,,,,
507554.66063524224,153049,4,,,,,,
532674.8039254708,153099,4,,,,,,
560292.5299565257,153149,4,,,,,,
564018.6050906272,153199,4,,,,,,
627692.1986903868,153249,4,,,,,,
555433.5400556619,153299,4,,,,,,
